2 5.47442678527333
3 5.65824037110087
4 6.37251109332659
5 7.0574273855132
6 7.74969564306367
7 8.4327082937681
8 9.10634736100935
9 10.1888861090543
10 10.7773838986736
11 11.3576426655198
12 12.7662866945969
13 13.3889331781312
14 14.2005654201978
15 20.0137540101241
16 21.1128365545457
17 144.095285251771
18 31.125176478255
19 161.288181415424
20 70.6107039671483
21 542.893891105844
22 65.1499652167538
23 75.6698851216986
24 143.742745176782
25 490.430703527016
26 1266.80518196843
27 47.815201878588
28 110.23032660909
29 1137.73970382624
