2 0.551828144253206
3 0.590439638488487
4 0.567508328243958
5 0.59823508426399
6 0.621217404316689
7 0.59946020230677
8 0.586307117425776
9 0.586612219671519
10 0.607149356791602
11 0.615608784099126
12 0.587470683262726
13 0.597111710344613
14 0.632774829102299
15 0.60417722842819
16 0.598305650532505
17 0.607249654493505
18 0.596454103639309
19 0.648430512579695
20 0.610270239995572
21 0.592256275573141
22 0.591027687882309
23 0.589262959065021
24 0.601417301357851
25 0.608057674837554
26 0.594927006095338
27 0.594472514747671
28 0.612312020066186
