2 0.649931628978543
3 0.602191712238641
4 0.579303999019014
5 0.569967556803601
6 0.608636965171304
7 0.602942172379934
8 0.628092795066265
9 0.618951065669277
10 0.593648011805128
11 0.586805968356733
12 0.626033275122053
13 0.582294830908879
14 0.596098828523707
15 0.63659568658484
16 0.632872437906449
17 0.619900140388033
18 0.580904288024011
19 0.601640522692469
20 0.67308033251598
21 0.813011315558499
22 0.901670418415067
23 1.19198870973306
24 1.69104096492784
25 3.01485940653384
26 5.22743925279817
27 10.8084091084026
