2 0.693353301867182
3 0.636428528960232
4 0.543177408027685
5 0.621790375881577
6 0.60925448196725
7 0.576636772212676
8 0.610487772751591
9 0.585676123126805
10 0.584691701436717
11 0.594200421498198
12 0.604266198276102
13 0.608911082266084
14 0.626623257599496
15 0.59508719711376
16 0.573776808624804
17 0.606440932432929
18 0.620692065670245
19 0.623131562941646
20 0.710584894287226
21 0.703167336558315
22 0.953626509743707
23 1.10023575912188
24 1.64030202724372
25 2.70312382158595
26 4.75195973066357
