2 0.581679406032504
3 0.583822387977432
4 0.554115560236107
5 0.604149132044441
6 0.625254636644959
7 0.620841372833219
8 0.603722554715012
9 0.621960763666647
10 0.555654150495092
11 0.616124791177196
12 0.607931797965015
13 0.597951840958091
14 0.599682196553941
15 0.592530303824046
16 0.598625423020701
17 0.593269360834072
18 0.599336407179625
19 0.587269851931074
20 0.574376530453162
21 0.620605356850644
22 0.612003996071707
23 0.614884185756279
24 0.593040984237245
25 0.585609606902293
26 0.584196067951382
27 0.593606885921734
28 0.595821913605421
29 0.62102413421069
