2 1.02784112379512
3 0.610807095489116
4 0.609624942989935
5 0.593514286111592
6 0.58695403577948
7 0.589214627628456
8 0.600340207582892
9 0.616284045165562
10 0.616076385429282
11 0.603170323702486
12 0.594240256305975
13 0.626532288466614
14 0.598152303267251
15 0.6351940589673
16 0.699118805171104
17 0.720838692816472
18 0.817515612120289
19 0.9790566556133
20 1.10810050962505
21 1.78353961277023
22 2.44386672673494
23 4.62526021299006
24 9.7430977261344
25 18.1854031520582
26 37.1694594946284
27 64.7092330153807
28 146.479316623025
29 280.034649538871
