2 0.591846040119179
3 0.630324380985934
4 0.570937748298535
5 0.596453599062918
6 0.613574608037819
7 0.596186930927414
8 0.603409369202958
9 0.652565426564348
10 0.618473927028231
11 0.575762926989485
12 0.605624820432406
13 0.626369027859028
14 0.632398366185987
15 0.632420712927039
16 0.616576239492234
17 0.633317724737592
18 0.617690554121882
19 0.631588403936496
20 0.615689365074128
21 0.631977333883819
22 0.589721571302832
23 0.592716939375255
24 0.603072703158856
25 0.592843291320397
26 0.589109646095748
27 0.646674980634838
28 0.636228435303491
29 0.57088168193142
