2 0.587890294405024
3 0.607217057347551
4 0.594140859327094
5 0.608088254226921
6 0.570405318564412
7 0.611789878501847
8 0.625440780474689
9 0.628608712815088
10 0.594298879911107
11 0.61193676720635
12 0.569981662448604
13 0.56787768890125
14 0.596789004360342
15 0.625093936909044
16 0.580766247407487
17 0.588977490424729
18 0.599994484817433
19 0.585004511304591
20 0.621772335048289
21 0.627481898696414
22 0.617059661434273
23 0.605341294828682
24 0.601486240354653
25 0.564193096421025
26 0.595621089723595
27 0.606451361787534
28 0.606056650122247
29 0.631891646089077
