2 0.573658010108471
3 0.620933852126779
4 0.565356786616637
5 0.60226591831512
6 0.603394420187709
7 0.627239004985465
8 0.622653529568651
9 0.540358967517203
10 0.577896496076911
11 0.614049712703624
12 0.578738785498038
13 0.624202467350844
14 0.607474514007616
15 0.579391601718378
16 0.583242387772462
17 0.629852559202713
18 0.70479680723381
19 0.797260252629714
20 0.900298026032862
21 1.31753394724298
22 2.10787159741243
23 3.88590284328078
24 7.52428175458831
25 15.4287139293394
26 31.9571831977387
27 67.3291925381347
28 142.335639079367
