2 0.602772374542896
3 0.635032709975031
4 0.608714634228741
5 0.606900246269116
6 0.581898946577654
7 0.589076310717568
8 0.604531536341743
9 0.612681784466321
10 0.587272949534224
11 0.604719892836494
12 0.616668605208489
13 0.556639777983306
14 0.581914666579666
15 0.598699448069502
16 0.59577972315292
17 0.615929523813299
18 0.581640681853499
19 0.676672037279193
20 0.701376758362955
21 0.844541243765989
22 0.929530567222954
23 1.2050532426835
24 1.74018512284127
25 3.02087841420321
26 5.21255066366369
27 10.796148155328
