2 0.619007757624548
3 0.604727682732979
4 0.599561547636613
5 0.620342737456328
6 0.58853850795581
7 0.572819177000034
8 0.603052117058198
9 0.619279595640016
10 0.576933875093806
11 0.577723705664701
12 0.600205244870589
13 0.58294147643418
14 0.553922971416598
15 0.592418443107389
16 0.610778429608383
17 0.600022830768853
18 0.590422668922574
19 0.611738334022589
20 0.654300124352312
21 0.630325974868227
22 0.63622559957729
23 0.638434636725983
24 0.597790644390853
25 0.627876222588455
26 0.608531387119575
27 0.6158504437721
28 0.617099424971479
