2 1.52815097495671
3 1.51165225584881
4 1.58457630371006
5 1.51673414586194
6 1.51390678347388
7 1.54431734997241
8 1.52163605791351
9 1.53209581193725
10 1.53912434400251
11 1.51868616045619
12 1.5979460635722
13 1.59115237121691
14 1.56375546973687
15 1.55641713345755
16 1.59736939191585
17 1.58652630722103
18 1.60781525396282
19 1.59321604674006
20 1.58869839793681
21 1.71085235337714
22 1.77414647387295
23 2.04218626021559
24 2.42909801665837
25 3.31761963873009
26 5.15552671574137
27 9.04260184012829
28 16.7487040038286
