2 1.55111546038381
3 1.50695567533804
4 1.51181218834897
5 1.51464187280962
6 1.52380721886995
7 1.51529367148997
8 1.53139155013837
9 1.51165496264338
10 1.50097822489768
11 1.51612054101059
12 1.51116592046555
13 1.47256918211992
14 1.51842625945439
15 1.50134288833993
16 1.48653132895541
17 1.50891696313623
18 1.48235721348221
19 1.54085153044674
20 1.60906062940075
21 1.7177930204441
22 1.7985211779931
23 2.06038784489128
24 2.57612442741446
25 3.85340699910474
26 6.22929734349159
27 11.5227746645348
28 22.1992395502035
