2 1.47469689005387
3 1.53536495702877
4 1.52132963431181
5 1.51612429182836
6 1.54514940888184
7 1.49397410585267
8 1.54250046019245
9 1.48575071828181
10 1.49955046621614
11 1.4835540165596
12 1.4858006085303
13 1.52359724167859
14 1.56937247413615
15 1.54912846805565
16 1.6208181396218
17 1.61021849819933
18 1.6411516166791
19 1.77606479335952
20 2.15106979207412
21 2.91118836203908
22 4.49280839343821
23 8.00279434665248
24 15.5253147610872
25 32.1465738220864
26 67.7212941223689
27 143.27856444503
28 307.567094472348
29 658.872946257044
